sentence_id	token_id	token	surprisal
402	2	mechanic	17.407511
402	3	assembled	14.593777
402	4	the	5.531683
402	5	bicycle	13.468586
402	6	.	2.28243
403	1	The	0.0
403	2	mechanic	17.407511
403	3	checked	15.754661
403	4	the	4.118082
403	5	groceries	16.643282
403	6	.	2.418009
404	1	The	0.0
404	2	mechanic	17.407511
404	3	checked	15.754661
404	4	the	4.118082
404	5	tire	14.256674
404	6	.	3.165685
405	1	The	0.0
405	2	mechanic	17.407511
405	3	fixed	18.300871
405	4	the	3.129429
405	5	roof	12.497998
405	6	.	2.286402
406	1	The	0.0
406	2	mechanic	17.407511
406	3	fixed	18.300871
406	4	the	3.129429
406	5	tire	14.315324
406	6	.	3.42177
407	1	The	0.0
407	2	mechanic	17.407511
407	3	rented	15.742772
407	4	the	4.172742
407	5	boat	8.161386
407	6	.	2.299207
408	1	The	0.0
408	2	mechanic	17.407511
408	3	rented	15.742772
408	4	the	4.172742
408	5	truck	10.738297
408	6	.	2.614161
409	1	The	0.0
409	2	mechanic	17.407511
409	3	spread	14.772508
409	4	the	3.766717
409	5	chocolate	15.390811
409	6	.	3.368774
410	1	The	0.0
410	2	mechanic	17.407511
410	3	spread	14.772508
410	4	the	3.766717
410	5	coating	16.360338
410	6	.	3.058476
411	1	The	0.0
411	2	milkman	19.190443
411	3	carried	13.028553
411	4	the	4.612048
411	5	flag	10.503976
411	6	.	2.708746
412	1	The	0.0
412	2	milkman	19.190443
412	3	carried	13.028553
412	4	the	4.612048
412	5	bottle	13.024637
412	6	.	2.8188
413	1	The	0.0
413	2	model	12.016957
413	3	faced	15.826029
413	4	the	4.460232
413	5	mountain	14.016447
413	6	.	3.125174
414	1	The	0.0
414	2	model	12.016957
414	3	faced	15.826029
414	4	the	4.460232
414	5	camera	13.997671
414	6	.	2.18522
415	1	The	0.0
415	2	monkey	17.444468
415	3	grabbed	17.493557
415	4	the	3.304776
415	5	board	10.185617
415	6	.	2.037543
416	1	The	0.0
416	2	monkey	17.444468
416	3	grabbed	17.493557
416	4	the	3.304776
416	5	banana	13.473267
416	6	.	2.727006
417	1	The	0.0
417	2	mother	12.905689
417	3	decorated	17.02096
417	4	the	3.671288
417	5	car	8.89689
417	6	.	2.403733
418	1	The	0.0
418	2	mother	12.905689
418	3	decorated	17.02096
418	4	the	3.671288
418	5	house	6.596128
418	6	.	2.236022
419	1	The	0.0
419	2	mother	12.905689
419	3	held	11.911983
419	4	the	4.658746
419	5	flag	11.889097
419	6	.	2.030674
420	1	The	0.0
420	2	mother	12.905689
420	3	held	11.911983
420	4	the	4.658746
420	5	child	10.552185
420	6	.	2.378457
421	1	The	0.0
421	2	mother	12.905689
421	3	hung	16.137564
421	4	the	6.320693
421	5	rifle	11.945441
421	6	.	2.418984
422	1	The	0.0
422	2	mother	12.905689
422	3	hung	16.137564
422	4	the	6.320693
422	5	laundry	12.603474
422	6	.	2.386489
423	1	The	0.0
423	2	mother	12.905689
423	3	prepared	15.765393
423	4	the	6.339978
423	5	gun	10.825005
423	6	.	2.52998
424	1	The	0.0
424	2	mother	12.905689
424	3	prepared	15.765393
424	4	the	6.339978
424	5	food	11.465449
424	6	.	3.363485
425	1	The	0.0
425	2	mother	12.905689
425	3	pushed	15.504076
425	4	the	2.894048
425	5	trash	12.100436
425	6	can	13.041499
425	7	.	6.200211
426	1	The	0.0
426	2	mother	12.905689
426	3	pushed	15.504076
426	4	the	2.894048
426	5	stroller	17.069422
426	6	.	3.191814
427	1	The	0.0
427	2	mover	20.945993
427	3	moved	14.221962
427	4	the	5.494002
427	5	horse	12.371318
427	6	.	3.601336
428	1	The	0.0
428	2	mover	20.945993
428	3	moved	14.221962
428	4	the	5.494002
428	5	furniture	13.634393
428	6	.	4.236571
429	1	The	0.0
429	2	musician	18.476391
429	3	entertained	18.281311
429	4	the	2.686764
429	5	demonstrator	17.809437
429	6	.	1.967494
430	1	The	0.0
430	2	musician	18.476391
430	3	entertained	18.281311
430	4	the	2.686764
430	5	crowd	8.647951
430	6	.	2.026407
431	1	The	0.0
431	2	musician	18.476391
431	3	held	13.174055
431	4	the	4.113792
431	5	stone	12.759174
431	6	.	2.71512
432	1	The	0.0
432	2	musician	18.476391
432	3	held	13.174055
432	4	the	4.113792
432	5	guitar	13.163055
432	6	.	2.543472
433	1	The	0.0
433	2	musician	18.476391
433	3	played	11.623025
433	4	the	3.553071
433	5	soccer	14.035125
433	6	.	5.355309
434	1	The	0.0
434	2	musician	18.476391
434	3	played	11.623025
434	4	the	3.553071
434	5	song	8.87891
434	6	.	2.008195
435	1	The	0.0
435	2	musician	18.476391
435	3	read	11.930417
435	4	the	3.297697
435	5	menu	13.437551
435	6	.	2.395268
436	1	The	0.0
436	2	musician	18.476391
436	3	read	11.930417
436	4	the	3.297697
436	5	music	8.912732
436	6	.	2.603854
437	1	The	0.0
437	2	musician	18.476391
437	3	touched	15.46516
437	4	the	4.21027
437	5	base	12.304316
437	6	.	3.54459
438	1	The	0.0
438	2	musician	18.476391
438	3	touched	15.46516
438	4	the	4.21027
438	5	instrument	13.21909
438	6	.	2.843817
439	1	The	0.0
439	2	nanny	18.536877
439	3	heard	13.222385
439	4	the	4.09545
439	5	speech	11.606614
439	6	.	2.031011
440	1	The	0.0
440	2	nanny	18.536877
440	3	heard	13.222385
440	4	the	4.09545
440	5	baby	10.262212
440	6	.	2.856035
441	1	The	0.0
441	2	nanny	18.536877
441	3	watched	14.588482
441	4	the	3.552793
441	5	landscape	13.081417
441	6	.	2.255859
442	1	The	0.0
442	2	nanny	18.536877
442	3	watched	14.588482
442	4	the	3.552793
442	5	child	10.441242
442	6	.	2.554011
443	1	The	0.0
443	2	nurse	16.920353
443	3	handed	15.189245
443	4	the	4.015071
443	5	hose	14.948421
443	6	.	3.726191
444	1	The	0.0
444	2	nurse	16.920353
444	3	handed	15.189245
444	4	the	4.015071
444	5	UNK-LC	9.412395
444	6	.	3.500052
445	1	The	0.0
445	2	nurse	16.920353
445	3	pushed	14.817305
445	4	the	2.593175
445	5	mower	17.787521
445	6	.	4.15394
446	1	The	0.0
446	2	nurse	16.920353
446	3	pushed	14.817305
446	4	the	2.593175
446	5	wheelchair	14.10588
446	6	.	3.407545
447	1	The	0.0
447	2	nurse	16.920353
447	3	washed	19.111351
447	4	the	5.263426
447	5	car	7.947822
447	6	.	3.13742
448	1	The	0.0
448	2	nurse	16.920353
448	3	washed	19.111351
448	4	the	5.263426
448	5	infant	13.169402
448	6	.	4.878633
449	1	The	0.0
449	2	painter	16.688623
449	3	completed	16.587925
449	4	the	2.929407
449	5	race	10.330726
449	6	.	1.767016
450	1	The	0.0
450	2	painter	16.688623
450	3	completed	16.587925
450	4	the	2.929407
450	5	painting	13.095064
450	6	.	2.049483
451	1	The	0.0
451	2	painter	16.688623
451	3	decorated	16.768812
451	4	the	5.869071
451	5	cake	12.893896
451	6	.	2.13141
452	1	The	0.0
452	2	painter	16.688623
452	3	decorated	16.768812
452	4	the	5.869071
452	5	wall	8.640772
452	6	.	2.230752
453	1	The	0.0
453	2	painter	16.688623
453	3	mixed	19.167854
453	4	the	5.404592
453	5	drink	14.693167
453	6	.	2.239908
454	1	The	0.0
454	2	painter	16.688623
454	3	mixed	19.167854
454	4	the	5.404592
454	5	paint	14.290839
454	6	.	2.802111
455	1	The	0.0
455	2	painter	16.688623
455	3	painted	12.846281
455	4	the	3.569272
455	5	toenail	17.994854
455	6	.	2.212115
456	1	The	0.0
456	2	painter	16.688623
456	3	painted	12.846281
456	4	the	3.569272
456	5	picture	8.066149
456	6	.	2.259536
457	1	The	0.0
457	2	painter	16.688623
457	3	signed	14.425267
457	4	the	4.65745
457	5	agreement	8.375586
457	6	.	2.63454
458	1	The	0.0
458	2	painter	16.688623
458	3	signed	14.425267
458	4	the	4.65745
458	5	paint	14.105126
458	6	.	3.599941
459	1	The	0.0
459	2	parent	10.302892
459	3	gave	12.994501
459	4	the	2.553045
459	5	gun	15.297887
459	6	.	5.307349
460	1	The	0.0
460	2	parent	10.302892
460	3	gave	12.994501
460	4	the	2.553045
460	5	present	13.189651
460	6	.	8.071957
461	1	The	0.0
461	2	passenger	14.371239
461	3	bought	13.261372
461	4	the	3.292375
461	5	table	12.836027
461	6	.	1.889189
462	1	The	0.0
462	2	passenger	14.371239
462	3	bought	13.261372
462	4	the	3.292375
462	5	ticket	10.511389
462	6	.	2.129583
463	1	The	0.0
463	2	passenger	14.371239
463	3	passed	15.292641
463	4	the	4.238855
463	5	ball	10.438459
463	6	.	1.919398
464	1	The	0.0
464	2	passenger	14.371239
464	3	passed	15.292641
464	4	the	4.238855
464	5	check	11.425815
464	6	.	1.843858
465	1	The	0.0
465	2	passenger	14.371239
465	3	pulled	17.235533
465	4	the	4.228393
465	5	corpse	13.422791
465	6	.	2.820692
466	1	The	0.0
466	2	passenger	14.371239
466	3	pulled	17.235533
466	4	the	4.228393
466	5	suitcase	14.80424
466	6	.	2.607744
467	1	The	0.0
467	2	patient	13.039375
467	3	fought	14.414161
467	4	the	3.794949
467	5	fire	10.186974
467	6	.	2.274469
468	1	The	0.0
468	2	patient	13.039375
468	3	fought	14.414161
468	4	the	3.794949
468	5	cancer	12.480976
468	6	.	2.678262
469	1	The	0.0
469	2	patient	13.039375
469	3	reported	12.230282
469	4	the	4.353811
469	5	crime	12.271712
469	6	.	2.995676
470	1	The	0.0
470	2	patient	13.039375
470	3	reported	12.230282
470	4	the	4.353811
470	5	symptom	17.091118
470	6	.	2.709365
471	1	The	0.0
471	2	UNK-LC	9.832897
471	3	examined	18.688709
471	4	the	2.880836
471	5	camera	11.636597
471	6	.	1.797098
472	1	The	0.0
472	2	UNK-LC	9.832897
472	3	examined	18.688709
472	4	the	2.880836
472	5	book	9.21305
472	6	.	1.716603
473	1	The	0.0
473	2	photographer	16.681864
473	3	captured	16.314938
473	4	the	2.809152
473	5	thief	14.228517
473	6	.	2.245964
474	1	The	0.0
474	2	photographer	16.681864
474	3	captured	16.314938
474	4	the	2.809152
474	5	image	11.311371
474	6	.	4.398335
475	1	The	0.0
475	2	photographer	16.681864
475	3	examined	14.933906
475	4	the	2.103247
475	5	dog	11.905914
475	6	.	2.584674
476	1	The	0.0
476	2	photographer	16.681864
476	3	examined	14.933906
476	4	the	2.103247
476	5	camera	10.151362
476	6	.	2.147236
477	1	The	0.0
477	2	photographer	16.681864
477	3	prepared	13.426233
477	4	the	5.716655
477	5	food	12.267477
477	6	.	3.584696
478	1	The	0.0
478	2	photographer	16.681864
478	3	prepared	13.426233
478	4	the	5.716655
478	5	camera	10.13671
478	6	.	2.74029
479	1	The	0.0
479	2	photographer	16.681864
479	3	used	10.57981
479	4	the	4.15113
479	5	stethoscope	19.803686
479	6	.	2.632754
480	1	The	0.0
480	2	photographer	16.681864
480	3	used	10.57981
480	4	the	4.15113
480	5	camera	9.478481
480	6	.	2.887736
481	1	The	0.0
481	2	pilot	12.603182
481	3	began	11.620906
481	4	the	4.516775
481	5	performance	10.259561
481	6	.	3.962453
482	1	The	0.0
482	2	pilot	12.603182
482	3	began	11.620906
482	4	the	4.516775
482	5	race	9.116813
482	6	.	1.612234
483	1	The	0.0
483	2	pilot	12.603182
483	3	started	12.360294
483	4	the	4.208268
483	5	concert	14.004886
483	6	.	2.02065
484	1	The	0.0
484	2	pilot	12.603182
484	3	started	12.360294
484	4	the	4.208268
484	5	race	9.172115
484	6	.	1.689469
485	1	The	0.0
485	2	pilot	12.603182
485	3	won	11.275139
485	4	the	3.191759
485	5	lottery	12.615007
485	6	.	2.245741
486	1	The	0.0
486	2	pilot	12.603182
486	3	won	11.275139
486	4	the	3.191759
486	5	race	10.327911
486	6	.	1.837655
487	1	The	0.0
487	2	player	14.186077
487	3	began	11.673852
487	4	the	4.777565
487	5	class	12.366101
487	6	.	2.443568
488	1	The	0.0
488	2	player	14.186077
488	3	began	11.673852
488	4	the	4.777565
488	5	match	12.539324
488	6	.	1.57322
489	1	The	0.0
489	2	player	14.186077
489	3	enjoyed	13.63536
489	4	the	3.88199
489	5	beer	14.151253
489	6	.	2.603724
490	1	The	0.0
490	2	player	14.186077
490	3	enjoyed	13.63536
490	4	the	3.88199
490	5	game	9.885259
490	6	.	1.922628
491	1	The	0.0
491	2	player	14.186077
491	3	gained	14.254519
491	4	the	4.50848
491	5	degree	11.54119
491	6	.	3.45618
492	1	The	0.0
492	2	player	14.186077
492	3	gained	14.254519
492	4	the	4.50848
492	5	ball	8.457551
492	6	.	1.945671
493	1	The	0.0
493	2	player	14.186077
493	3	gathered	14.951991
493	4	the	6.992151
493	5	grass	13.575891
493	6	.	2.278176
494	1	The	0.0
494	2	player	14.186077
494	3	gathered	14.951991
494	4	the	6.992151
494	5	ball	9.113149
494	6	.	2.318985
495	1	The	0.0
495	2	player	14.186077
495	3	passed	13.416832
495	4	the	4.875834
495	5	exam	12.683391
495	6	.	1.810611
496	1	The	0.0
496	2	player	14.186077
496	3	passed	13.416832
496	4	the	4.875834
496	5	ball	9.898265
496	6	.	2.070946
497	1	The	0.0
497	2	player	14.186077
497	3	reached	13.273234
497	4	the	3.051619
497	5	moon	12.976168
497	6	.	1.785615
498	1	The	0.0
498	2	player	14.186077
498	3	reached	13.273234
498	4	the	3.051619
498	5	goal	9.099266
498	6	.	3.039886
499	1	The	0.0
499	2	player	14.186077
499	3	touched	15.785043
499	4	the	4.788591
499	5	flower	16.326267
499	6	.	3.206052
500	1	The	0.0
500	2	player	14.186077
500	3	touched	15.785043
500	4	the	4.788591
500	5	base	10.96215
500	6	.	3.412481
501	1	The	0.0
501	2	poet	15.528842
501	3	wrote	11.490385
501	4	the	3.982403
501	5	menu	13.69994
501	6	.	2.365193
502	1	The	0.0
502	2	poet	15.528842
502	3	wrote	11.490385
502	4	the	3.982403
502	5	UNK-LC	8.956302
502	6	.	2.684113
503	1	The	0.0
503	2	policeman	15.936554
503	3	captured	15.252947
503	4	the	3.033383
503	5	image	11.423582
503	6	.	3.881361
504	1	The	0.0
504	2	policeman	15.936554
504	3	captured	15.252947
504	4	the	3.033383
504	5	thief	13.413532
504	6	.	1.914112
505	1	The	0.0
505	2	policeman	15.936554
505	3	checked	15.56346
505	4	the	4.195363
505	5	groceries	16.530815
505	6	.	2.432362
506	1	The	0.0
506	2	policeman	15.936554
506	3	checked	15.56346
506	4	the	4.195363
506	5	bag	9.091936
506	6	.	2.420028
507	1	The	0.0
507	2	policeman	15.936554
507	3	examined	17.044714
507	4	the	2.662908
507	5	patient	12.021463
507	6	.	2.53509
508	1	The	0.0
508	2	policeman	15.936554
508	3	examined	17.044714
508	4	the	2.662908
508	5	car	9.194366
508	6	.	2.342492
509	1	The	0.0
509	2	policeman	15.936554
509	3	fought	14.110365
509	4	the	3.773189
509	5	obesity	22.783611
509	6	.	2.358017
510	1	The	0.0
510	2	policeman	15.936554
510	3	fought	14.110365
510	4	the	3.773189
510	5	crime	13.453056
510	6	.	2.429397
511	1	The	0.0
511	2	policeman	15.936554
511	3	hit	13.678588
511	4	the	2.526314
511	5	ball	7.356673
511	6	.	1.858505
512	1	The	0.0
512	2	policeman	15.936554
512	3	hit	13.678588
512	4	the	2.526314
512	5	demonstrator	18.773357
512	6	.	1.746557
513	1	The	0.0
513	2	policeman	15.936554
513	3	pushed	15.347813
513	4	the	2.711902
513	5	stroller	16.90666
513	6	.	3.374824
514	1	The	0.0
514	2	policeman	15.936554
514	3	pushed	15.347813
514	4	the	2.711902
514	5	demonstrator	18.04631
514	6	.	3.804933
515	1	The	0.0
515	2	politician	15.680755
515	3	signed	13.421811
515	4	the	4.232262
515	5	paint	15.648919
515	6	.	3.698893
516	1	The	0.0
516	2	politician	15.680755
516	3	signed	13.421811
516	4	the	4.232262
516	5	agreement	6.931138
516	6	.	2.732144
517	1	The	0.0
517	2	porter	18.572809
517	3	carried	12.256969
517	4	the	3.953677
517	5	flag	9.679894
517	6	.	2.382257
518	1	The	0.0
518	2	porter	18.572809
518	3	carried	12.256969
518	4	the	3.953677
518	5	bag	10.410275
518	6	.	2.737597
519	1	The	0.0
519	2	porter	18.572809
519	3	loaded	14.301838
519	4	the	4.040521
519	5	file	15.605896
519	6	.	1.955352
520	1	The	0.0
520	2	porter	18.572809
520	3	loaded	14.301838
520	4	the	4.040521
520	5	luggage	16.630095
520	6	.	2.447629
521	1	The	0.0
521	2	porter	18.572809
521	3	stacked	15.804344
521	4	the	6.000293
521	5	wood	11.914262
521	6	.	2.643291
522	1	The	0.0
522	2	porter	18.572809
522	3	stacked	15.804344
522	4	the	6.000293
522	5	suitcase	14.318861
522	6	.	1.631851
523	1	The	0.0
523	2	postman	18.339558
523	3	delivered	14.43977
523	4	the	3.565986
523	5	punch	13.470435
523	6	.	2.799134
524	1	The	0.0
524	2	postman	18.339558
524	3	delivered	14.43977
524	4	the	3.565986
524	5	mail	10.521592
524	6	.	2.963938
525	1	The	0.0
525	2	president	7.935963
525	3	delivered	13.543732
525	4	the	3.460327
525	5	kick	14.104278
525	6	.	2.795246
526	1	The	0.0
526	2	president	7.935963
526	3	delivered	13.543732
526	4	the	3.460327
526	5	speech	9.916344
526	6	.	2.382722
527	1	The	0.0
527	2	president	7.935963
527	3	gave	11.141819
527	4	the	2.502246
527	5	book	10.550731
527	6	.	5.264851
528	1	The	0.0
528	2	president	7.935963
528	3	gave	11.141819
528	4	the	2.502246
528	5	speech	10.122313
528	6	.	4.028705
529	1	The	0.0
529	2	president	7.935963
529	3	promised	12.432318
529	4	the	4.039063
529	5	bicycle	17.929407
529	6	.	3.582214
530	1	The	0.0
530	2	president	7.935963
530	3	promised	12.432318
530	4	the	4.039063
530	5	reform	12.012214
530	6	.	3.558043
531	1	The	0.0
531	2	president	7.935963
531	3	visited	14.54811
531	4	the	1.605186
531	5	grandmother	18.118986
531	6	.	2.009773
532	1	The	0.0
532	2	president	7.935963
532	3	visited	14.54811
532	4	the	1.605186
532	5	school	9.276659
532	6	.	1.921632
533	1	The	0.0
533	2	priest	15.864408
533	3	celebrated	15.914757
533	4	the	4.063979
533	5	graduation	15.270817
533	6	.	3.269952
534	1	The	0.0
534	2	priest	15.864408
534	3	celebrated	15.914757
534	4	the	4.063979
534	5	marriage	11.557226
534	6	.	2.246805
535	1	The	0.0
535	2	priest	15.864408
535	3	promised	13.630005
535	4	the	4.251967
535	5	promotion	11.891444
535	6	.	3.05216
536	1	The	0.0
536	2	priest	15.864408
536	3	promised	13.630005
536	4	the	4.251967
536	5	salvation	16.37575
536	6	.	4.500304
537	1	The	0.0
537	2	priest	15.864408
537	3	taught	13.895511
537	4	the	3.488477
537	5	chemistry	16.186251
537	6	.	2.889724
538	1	The	0.0
538	2	priest	15.864408
538	3	taught	13.895511
538	4	the	3.488477
538	5	bible	15.047133
538	6	.	2.680417
539	1	The	0.0
539	2	producer	12.114032
539	3	released	15.472478
539	4	the	4.400893
539	5	prisoner	18.961596
539	6	.	3.598691
540	1	The	0.0
540	2	producer	12.114032
540	3	released	15.472478
540	4	the	4.400893
540	5	film	9.748862
540	6	.	2.635121
541	1	The	0.0
541	2	professor	15.207134
541	3	delivered	15.556618
541	4	the	4.944266
541	5	kick	13.932716
541	6	.	3.119457
542	1	The	0.0
542	2	professor	15.207134
542	3	delivered	15.556618
542	4	the	4.944266
542	5	lecture	11.440792
542	6	.	3.25045
543	1	The	0.0
543	2	professor	15.207134
543	3	donated	15.901334
543	4	the	5.296471
543	5	organ	13.608335
543	6	.	2.880667
544	1	The	0.0
544	2	professor	15.207134
544	3	donated	15.901334
544	4	the	5.296471
544	5	book	7.794486
544	6	.	2.983592
545	1	The	0.0
545	2	professor	15.207134
545	3	opened	13.834021
545	4	the	3.810027
545	5	jail	13.230339
545	6	.	2.938681
546	1	The	0.0
546	2	professor	15.207134
546	3	opened	13.834021
546	4	the	3.810027
546	5	congress	16.066002
546	6	.	2.734253
547	1	The	0.0
547	2	professor	15.207134
547	3	taught	14.77118
547	4	the	3.674829
547	5	karate	18.172699
547	6	.	4.161053
548	1	The	0.0
548	2	professor	15.207134
548	3	taught	14.77118
548	4	the	3.674829
548	5	language	10.568709
548	6	.	3.265183
549	1	The	0.0
549	2	professor	15.207134
549	3	wore	13.849136
549	4	the	3.912148
549	5	goggles	14.55247
549	6	.	2.905092
550	1	The	0.0
550	2	professor	15.207134
550	3	wore	13.849136
550	4	the	3.912148
550	5	tie	12.405846
550	6	.	2.868852
551	1	The	0.0
551	2	professor	15.207134
551	3	wrote	10.625466
551	4	the	4.429667
551	5	magazine	8.771208
551	6	.	3.001222
552	1	The	0.0
552	2	professor	15.207134
552	3	wrote	10.625466
552	4	the	4.429667
552	5	book	6.804842
552	6	.	2.749653
553	1	The	0.0
553	2	programmer	19.226709
553	3	described	11.938087
553	4	the	2.275617
553	5	monument	16.676571
553	6	.	2.529382
554	1	The	0.0
554	2	programmer	19.226709
554	3	described	11.938087
554	4	the	2.275617
554	5	software	13.068394
554	6	.	3.936644
555	1	The	0.0
555	2	programmer	19.226709
555	3	loaded	16.292597
555	4	the	3.933347
555	5	ammunition	18.478594
555	6	.	2.618817
556	1	The	0.0
556	2	programmer	19.226709
556	3	loaded	16.292597
556	4	the	3.933347
556	5	file	13.898317
556	6	.	2.2903
557	1	The	0.0
557	2	programmer	19.226709
557	3	used	10.396065
557	4	the	4.09601
557	5	shovel	16.439146
557	6	.	2.753236
558	1	The	0.0
558	2	programmer	19.226709
558	3	used	10.396065
558	4	the	4.09601
558	5	computer	8.952624
558	6	.	3.338645
559	1	The	0.0
559	2	pupil	19.118093
559	3	drew	14.239858
559	4	the	3.635218
559	5	turbine	19.361601
559	6	.	3.183085
560	1	The	0.0
560	2	pupil	19.118093
560	3	drew	14.239858
560	4	the	3.635218
560	5	flower	17.427748
560	6	.	3.118464
561	1	The	0.0
561	2	pusher	18.744066
561	3	sold	9.416761
561	4	the	4.043727
561	5	chocolate	15.001928
561	6	.	3.457686
562	1	The	0.0
562	2	pusher	18.744066
562	3	sold	9.416761
562	4	the	4.043727
562	5	drug	7.991307
562	6	.	2.79652
563	1	The	0.0
563	2	UNK-LC	9.832897
563	3	started	12.906789
563	4	the	4.3182
563	5	computer	11.371051
563	6	.	2.867721
564	1	The	0.0
564	2	UNK-LC	9.832897
564	3	started	12.906789
564	4	the	4.3182
564	5	fire	11.383918
564	6	.	1.890326
565	1	The	0.0
565	2	receiver	15.994592
565	3	caught	14.022617
565	4	the	2.734959
565	5	wave	12.594871
565	6	.	5.623225
566	1	The	0.0
566	2	receiver	15.994592
566	3	caught	14.022617
566	4	the	2.734959
566	5	baseball	13.597892
566	6	.	6.311287
567	1	The	0.0
567	2	referee	16.581593
567	3	moved	12.648729
567	4	the	5.741681
567	5	furniture	13.279499
567	6	.	3.598952
568	1	The	0.0
568	2	referee	16.581593
568	3	moved	12.648729
568	4	the	5.741681
568	5	ball	8.007798
568	6	.	3.119441
569	1	The	0.0
569	2	refugee	16.568424
569	3	found	11.911175
569	4	the	4.659219
569	5	doll	15.873324
569	6	.	3.75683
570	1	The	0.0
570	2	refugee	16.568424
570	3	found	11.911175
570	4	the	4.659219
570	5	shelter	13.191281
570	6	.	3.876222
571	1	The	0.0
571	2	reporter	14.65872
571	3	brought	11.914286
571	4	the	3.338187
571	5	cake	12.567203
571	6	.	3.639996
572	1	The	0.0
572	2	reporter	14.65872
572	3	brought	11.914286
572	4	the	3.338187
572	5	news	8.235752
572	6	.	3.731312
573	1	The	0.0
573	2	reporter	14.65872
573	3	held	11.933705
573	4	the	4.233305
573	5	knife	15.014002
573	6	.	2.300938
574	1	The	0.0
574	2	reporter	14.65872
574	3	held	11.933705
574	4	the	4.233305
574	5	camera	11.172578
574	6	.	2.46288
575	1	The	0.0
575	2	UNK-LC-er	12.617924
575	3	climbed	17.353029
575	4	the	5.056592
575	5	rock	13.00858
575	6	.	2.58931
576	1	The	0.0
576	2	UNK-LC-er	12.617924
576	3	climbed	17.353029
576	4	the	5.056592
576	5	ladder	8.745443
576	6	.	1.920336
577	1	The	0.0
577	2	sailor	17.615604
577	3	faced	14.662067
577	4	the	3.827629
577	5	wall	10.287365
577	6	.	1.961681
578	1	The	0.0
578	2	sailor	17.615604
578	3	faced	14.662067
578	4	the	3.827629
578	5	ocean	13.13113
578	6	.	2.190972
579	1	The	0.0
579	2	sailor	17.615604
579	3	mopped	23.723515
579	4	the	5.091444
579	5	classroom	14.384997
579	6	.	1.973059
580	1	The	0.0
580	2	sailor	17.615604
580	3	mopped	23.723515
580	4	the	5.091444
580	5	deck	9.376875
580	6	.	2.41313
581	1	The	0.0
581	2	sailor	17.615604
581	3	tied	15.874432
581	4	the	5.289068
581	5	necktie	13.612548
581	6	.	2.647755
582	1	The	0.0
582	2	sailor	17.615604
582	3	tied	15.874432
582	4	the	5.289068
582	5	rope	12.201679
582	6	.	2.9672
583	1	The	0.0
583	2	salesperson	17.1954
583	3	sent	11.491377
583	4	the	3.003213
583	5	gun	10.94996
583	6	.	4.418087
584	1	The	0.0
584	2	salesperson	17.1954
584	3	sent	11.491377
584	4	the	3.003213
584	5	questionnaire	14.432536
584	6	.	4.083233
585	1	The	0.0
585	2	scientist	15.635118
585	3	reported	11.936556
585	4	the	4.326622
585	5	marriage	12.076635
585	6	.	2.842771
586	1	The	0.0
586	2	scientist	15.635118
586	3	reported	11.936556
586	4	the	4.326622
586	5	finding	11.456349
586	6	.	2.768527
587	1	The	0.0
587	2	scoutmaster	21.557991
587	3	assembled	15.504747
587	4	the	6.678817
587	5	sailboat	16.043686
587	6	.	1.899814
588	1	The	0.0
588	2	scoutmaster	21.557991
588	3	assembled	15.504747
588	4	the	6.678817
588	5	tent	12.695686
588	6	.	2.093015
589	1	The	0.0
589	2	sculptor	18.113585
589	3	carved	16.638426
589	4	the	4.359619
589	5	meat	11.057388
589	6	.	3.709594
590	1	The	0.0
590	2	sculptor	18.113585
590	3	carved	16.638426
590	4	the	4.359619
590	5	stone	11.115436
590	6	.	3.244322
591	1	The	0.0
591	2	sculptor	18.113585
591	3	taught	13.805637
591	4	the	3.599249
591	5	UNK-LC-ing	13.266329
591	6	.	3.689079
592	1	The	0.0
592	2	sculptor	18.113585
592	3	taught	13.805637
592	4	the	3.599249
592	5	art	9.29112
592	6	.	3.545774
593	1	The	0.0
593	2	secretary	11.932017
593	3	wrote	12.942107
593	4	the	4.212166
593	5	UNK-LC	10.442947
593	6	.	2.854084
594	1	The	0.0
594	2	secretary	11.932017
594	3	wrote	12.942107
594	4	the	4.212166
594	5	note	12.2229
594	6	.	3.000177
595	1	The	0.0
595	2	sergeant	18.589239
595	3	assigned	14.039592
595	4	the	3.960531
595	5	homework	16.585745
595	6	.	2.454765
596	1	The	0.0
596	2	sergeant	18.589239
596	3	assigned	14.039592
596	4	the	3.960531
596	5	mission	12.960398
596	6	.	2.737009
597	1	The	0.0
597	2	singer	15.160041
597	3	began	11.932158
597	4	the	4.196115
597	5	race	9.119243
597	6	.	1.892514
598	1	The	0.0
598	2	singer	15.160041
598	3	began	11.932158
598	4	the	4.196115
598	5	performance	10.542149
598	6	.	4.35201
599	1	The	0.0
599	2	singer	15.160041
599	3	held	12.578983
599	4	the	4.453217
599	5	sword	15.091439
599	6	.	2.326334
600	1	The	0.0
600	2	singer	15.160041
600	3	held	12.578983
600	4	the	4.453217
600	5	microphone	11.676425
600	6	.	1.88378
601	1	The	0.0
601	2	singer	15.160041
601	3	performed	14.139179
601	4	the	5.280466
601	5	trick	9.968628
601	6	.	2.63448
602	1	The	0.0
602	2	singer	15.160041
602	3	performed	14.139179
602	4	the	5.280466
602	5	music	8.718778
602	6	.	2.591107
603	1	The	0.0
603	2	singer	15.160041
603	3	recorded	15.006765
603	4	the	4.098081
603	5	recipe	13.788437
603	6	.	3.02583
604	1	The	0.0
604	2	singer	15.160041
