sentence_id	token_id	token	surprisal
883	4	was	8.315407
883	5	adored	18.220675
883	6	by	1.968192
883	7	the	1.816709
883	8	instrumentalist	20.706774
883	9	.	2.269634
884	1	The	0.0
884	2	instrumentalist	20.933708
884	3	was	7.058797
884	4	adored	16.675707
884	5	by	2.197427
884	6	the	1.929355
884	7	prima	18.25338
884	8	donna	4.182621
884	9	.	2.335006
885	1	The	0.0
885	2	general	9.932637
885	3	welcomed	20.317635
885	4	the	3.459763
885	5	hero	15.467141
885	6	.	2.1882
886	1	The	0.0
886	2	hero	14.4003
886	3	welcomed	17.785484
886	4	the	2.194811
886	5	general	11.063959
886	6	.	5.476752
887	1	The	0.0
887	2	hero	14.4003
887	3	was	6.99671
887	4	welcomed	13.850332
887	5	by	1.461558
887	6	the	1.498827
887	7	general	9.890162
887	8	.	4.715572
888	1	The	0.0
888	2	general	9.932637
888	3	was	9.859619
888	4	welcomed	13.212235
888	5	by	1.108416
888	6	the	1.524529
888	7	hero	14.833781
888	8	.	2.052832
889	1	The	0.0
889	2	commander	15.475075
889	3	greeted	17.808208
889	4	the	2.509323
889	5	champion	15.146289
889	6	.	3.135432
890	1	The	0.0
890	2	champion	15.791231
890	3	greeted	17.718079
890	4	the	2.062728
890	5	commander	16.377207
890	6	.	3.337938
891	1	The	0.0
891	2	champion	15.791231
891	3	was	7.270631
891	4	greeted	10.787397
891	5	by	1.902582
891	6	the	1.704387
891	7	commander	16.222485
891	8	.	3.580126
892	1	The	0.0
892	2	commander	15.475075
892	3	was	7.892739
892	4	greeted	10.785098
892	5	by	2.117464
892	6	the	1.701133
892	7	champion	14.64959
892	8	.	3.089946
893	1	The	0.0
893	2	UNK-LC-er	12.617924
893	3	disdained	19.618641
893	4	the	2.162806
893	5	UNK-LC-er	12.14928
893	6	.	2.25969
894	1	The	0.0
894	2	UNK-LC-er	12.617924
894	3	disdained	19.618641
894	4	the	2.162806
894	5	UNK-LC-er	12.14928
894	6	.	2.25969
895	1	The	0.0
895	2	UNK-LC-er	12.617924
895	3	was	7.789023
895	4	disdained	18.320707
895	5	by	1.444038
895	6	the	1.636792
895	7	UNK-LC-er	12.620904
895	8	.	3.183858
896	1	The	0.0
896	2	UNK-LC-er	12.617924
896	3	was	7.789023
896	4	disdained	18.320707
896	5	by	1.444038
896	6	the	1.636792
896	7	UNK-LC-er	12.620904
896	8	.	3.183858
897	1	The	0.0
897	2	shoemaker	18.586821
897	3	scorned	19.682987
897	4	the	2.060565
897	5	mason	21.91239
897	6	.	2.820478
898	1	The	0.0
898	2	mason	20.893448
898	3	scorned	19.42289
898	4	the	2.386543
898	5	shoemaker	19.051731
898	6	.	2.589892
899	1	The	0.0
899	2	mason	20.893448
899	3	was	6.519872
899	4	scorned	16.184824
899	5	by	2.470769
899	6	the	1.605909
899	7	shoemaker	18.741049
899	8	.	1.807144
900	1	The	0.0
900	2	shoemaker	18.586821
900	3	was	6.581333
900	4	scorned	16.999729
900	5	by	2.011069
900	6	the	1.648408
900	7	mason	21.365572
900	8	.	2.108681
901	1	The	0.0
901	2	postman	18.339558
901	3	noticed	16.669289
901	4	the	3.33628
901	5	chaplain	19.73069
901	6	.	3.172898
902	1	The	0.0
902	2	chaplain	19.356611
902	3	noticed	15.830964
902	4	the	3.663709
902	5	postman	18.154369
902	6	.	2.338972
903	1	The	0.0
903	2	chaplain	19.356611
903	3	was	6.544398
903	4	noticed	13.649407
903	5	by	3.411151
903	6	the	1.764849
903	7	postman	17.205816
903	8	.	1.561711
904	1	The	0.0
904	2	postman	18.339558
904	3	was	7.985828
904	4	noticed	14.186364
904	5	by	3.306027
904	6	the	1.693437
904	7	chaplain	17.712761
904	8	.	1.759658
905	1	The	0.0
905	2	mailman	19.00032
905	3	saw	13.472573
905	4	the	2.74316
905	5	minister	13.991743
905	6	.	3.098993
906	1	The	0.0
906	2	minister	13.539347
906	3	saw	12.637446
906	4	the	2.591296
906	5	mailman	19.396927
906	6	.	2.918526
907	1	The	0.0
907	2	minister	13.539347
907	3	was	6.622149
907	4	seen	9.850721
907	5	by	4.759497
907	6	the	1.981665
907	7	mailman	19.303947
907	8	.	2.676134
908	1	The	0.0
908	2	mailman	19.00032
908	3	was	6.914128
908	4	seen	8.79441
908	5	by	4.268986
908	6	the	1.882328
908	7	minister	13.469693
908	8	.	2.330175
909	1	The	0.0
909	2	composer	14.449498
909	3	begrudged	24.034649
909	4	the	2.246934
909	5	playwright	12.313054
909	6	.	2.4472
910	1	The	0.0
910	2	playwright	16.048712
910	3	begrudged	22.468719
910	4	the	2.198995
910	5	composer	10.472794
910	6	.	2.421642
911	1	The	0.0
911	2	playwright	16.048712
911	3	was	6.598303
911	4	begrudged	22.65155
911	5	by	2.917629
911	6	the	1.914893
911	7	composer	10.912743
911	8	.	3.06284
912	1	The	0.0
912	2	composer	14.449498
912	3	was	6.399653
912	4	begrudged	23.001364
912	5	by	2.953691
912	6	the	1.960426
912	7	playwright	12.329185
912	8	.	2.823661
913	1	The	0.0
913	2	songwriter	20.851814
913	3	envied	19.255232
913	4	the	2.536023
913	5	dramatist	19.505047
913	6	.	2.341229
914	1	The	0.0
914	2	dramatist	20.016079
914	3	envied	19.40793
914	4	the	3.088324
914	5	songwriter	19.904085
914	6	.	2.256539
915	1	The	0.0
915	2	dramatist	20.016079
915	3	was	6.858646
915	4	envied	15.855869
915	5	by	1.758989
915	6	the	1.570789
915	7	songwriter	19.70047
915	8	.	2.903959
916	1	The	0.0
916	2	songwriter	20.851814
916	3	was	6.461421
916	4	envied	15.681037
916	5	by	1.679379
916	6	the	1.673244
916	7	dramatist	19.370821
916	8	.	2.767437
917	1	The	0.0
917	2	dictator	15.986512
917	3	angered	15.723261
917	4	the	2.483533
917	5	residents	12.322542
917	6	.	3.052577
918	1	The	0.0
918	2	residents	14.021104
918	3	angered	19.329403
918	4	the	3.241617
918	5	dictator	13.01021
918	6	.	1.959785
919	1	The	0.0
919	2	residents	14.021104
919	3	were	7.790523
919	4	angered	12.303992
919	5	by	1.04659
919	6	the	1.596329
919	7	dictator	14.853423
919	8	.	3.424975
920	1	The	0.0
920	2	dictator	15.986512
920	3	was	6.391098
920	4	angered	13.082562
920	5	by	0.846944
920	6	the	1.548288
920	7	residents	15.342136
920	8	.	4.439077
921	1	The	0.0
921	2	despot	19.324539
921	3	enraged	18.31406
921	4	the	2.784122
921	5	townspeople	14.03289
921	6	.	2.669407
922	1	The	0.0
922	2	townspeople	17.778091
922	3	enraged	20.426401
922	4	the	3.745662
922	5	despot	17.789274
922	6	.	1.915953
923	1	The	0.0
923	2	townspeople	17.778091
923	3	were	7.117046
923	4	enraged	13.981072
923	5	by	1.786234
923	6	the	1.438349
923	7	despot	19.784971
923	8	.	2.630195
924	1	The	0.0
924	2	despot	19.324539
924	3	was	6.594397
924	4	enraged	13.323334
924	5	by	1.176967
924	6	the	1.405329
924	7	townspeople	16.052334
924	8	.	3.543923
925	1	The	0.0
925	2	missionary	18.960375
925	3	baffled	22.044456
925	4	the	5.982462
925	5	oracle	16.095346
925	6	.	1.663303
926	1	The	0.0
926	2	oracle	17.655106
926	3	baffled	18.493576
926	4	the	4.420522
926	5	missionary	16.753601
926	6	.	4.680866
927	1	The	0.0
927	2	oracle	17.655106
927	3	was	6.022438
927	4	baffled	16.684006
927	5	by	0.61072
927	6	the	1.469659
927	7	missionary	18.741219
927	8	.	5.778895
928	1	The	0.0
928	2	missionary	18.960375
928	3	was	10.454115
928	4	baffled	14.961918
928	5	by	0.699857
928	6	the	1.52259
928	7	oracle	16.276514
928	8	.	1.643285
929	1	The	0.0
929	2	evangelist	18.640734
929	3	mystified	22.17734
929	4	the	3.163563
929	5	soothsayer	20.072611
929	6	.	2.032351
930	1	The	0.0
930	2	soothsayer	20.394592
930	3	mystified	21.262732
930	4	the	3.138558
930	5	evangelist	15.600586
930	6	.	1.905238
931	1	The	0.0
931	2	soothsayer	20.394592
931	3	was	6.810433
931	4	mystified	15.627165
931	5	by	0.506105
931	6	the	1.350808
931	7	evangelist	17.27416
931	8	.	3.298341
932	1	The	0.0
932	2	evangelist	18.640734
932	3	was	6.195134
932	4	mystified	16.406567
932	5	by	0.512324
932	6	the	1.375843
932	7	soothsayer	20.596037
932	8	.	2.856158
933	1	The	0.0
933	2	UNK-LC-er	12.617924
933	3	choked	19.20981
933	4	the	5.404475
933	5	fighter	14.841511
933	6	.	2.151862
934	1	The	0.0
934	2	fighter	15.325223
934	3	choked	17.224222
934	4	the	5.833986
934	5	UNK-LC-er	12.421553
934	6	.	2.323239
935	1	The	0.0
935	2	fighter	15.325223
935	3	was	6.781861
935	4	choked	14.07665
935	5	by	3.577234
935	6	the	1.666806
935	7	UNK-LC-er	12.075795
935	8	.	2.922823
936	1	The	0.0
936	2	UNK-LC-er	12.617924
936	3	was	7.789023
936	4	choked	16.122627
936	5	by	3.835164
936	6	the	1.734362
936	7	fighter	15.362062
936	8	.	2.379875
937	1	The	0.0
937	2	UNK-LC-er	12.617924
937	3	strangled	20.555195
937	4	the	2.064312
937	5	warrior	16.892298
937	6	.	3.111271
938	1	The	0.0
938	2	warrior	18.663639
938	3	strangled	19.784239
938	4	the	2.916643
938	5	UNK-LC-er	10.519006
938	6	.	2.4616
939	1	The	0.0
939	2	warrior	18.663639
939	3	was	8.531802
939	4	strangled	15.911798
939	5	by	0.958447
939	6	the	1.722167
939	7	UNK-LC-er	12.096382
939	8	.	3.118392
940	1	The	0.0
940	2	UNK-LC-er	12.617924
940	3	was	7.789023
940	4	strangled	16.506063
940	5	by	0.846413
940	6	the	1.66984
940	7	warrior	17.902048
940	8	.	4.129414
941	1	The	0.0
941	2	broker	12.931273
941	3	introduced	15.105693
941	4	the	3.431445
941	5	donor	17.990793
941	6	.	3.586928
942	1	The	0.0
942	2	donor	15.248437
942	3	introduced	14.082275
942	4	the	4.701019
942	5	broker	14.943226
942	6	.	3.091497
943	1	The	0.0
943	2	donor	15.248437
943	3	was	6.77207
943	4	introduced	9.78639
943	5	by	3.691964
943	6	the	1.623291
943	7	broker	12.27521
943	8	.	1.786726
944	1	The	0.0
944	2	broker	12.931273
944	3	was	6.386214
944	4	introduced	11.476009
944	5	by	3.792026
944	6	the	1.731699
944	7	donor	15.443857
944	8	.	2.045457
945	1	The	0.0
945	2	dealer	13.801082
945	3	presented	14.50669
945	4	the	3.946339
945	5	sponsor	15.877924
945	6	.	2.985835
946	1	The	0.0
946	2	sponsor	14.48229
946	3	presented	13.470631
946	4	the	4.918579
946	5	dealer	15.164945
946	6	.	3.445941
947	1	The	0.0
947	2	sponsor	14.48229
947	3	was	6.821069
947	4	presented	11.333691
947	5	by	3.410105
947	6	the	1.697038
947	7	dealer	13.871053
947	8	.	2.304872
948	1	The	0.0
948	2	dealer	13.801082
948	3	was	6.765776
948	4	presented	11.760478
948	5	by	3.724776
948	6	the	1.757769
948	7	sponsor	14.112372
948	8	.	2.553567
949	1	The	0.0
949	2	shrink	18.594984
949	3	commended	23.901194
949	4	the	2.851852
949	5	dean	15.705629
949	6	.	3.066654
950	1	The	0.0
950	2	dean	16.60404
950	3	commended	18.739784
950	4	the	2.505447
950	5	shrink	19.082611
950	6	.	2.627097
951	1	The	0.0
951	2	dean	16.60404
951	3	was	7.746828
951	4	commended	14.87318
951	5	by	4.307076
951	6	the	1.749701
951	7	shrink	20.620258
951	8	.	2.493678
952	1	The	0.0
952	2	shrink	18.594984
952	3	was	7.023396
952	4	commended	18.3475
952	5	by	3.898957
952	6	the	1.628467
952	7	dean	15.234019
952	8	.	2.974384
953	1	The	0.0
953	2	psychiatrist	17.708668
953	3	applauded	17.295881
953	4	the	1.946579
953	5	provost	19.840887
953	6	.	2.914971
954	1	The	0.0
954	2	provost	20.278593
954	3	applauded	17.989592
954	4	the	2.114952
954	5	psychiatrist	15.2264
954	6	.	2.552597
955	1	The	0.0
955	2	provost	20.278593
955	3	was	6.911242
955	4	applauded	13.973511
955	5	by	1.546864
955	6	the	1.579573
955	7	psychiatrist	13.960069
955	8	.	1.77507
956	1	The	0.0
956	2	psychiatrist	17.708668
956	3	was	6.439941
956	4	applauded	14.107941
956	5	by	1.393934
956	6	the	1.534945
956	7	provost	18.053476
956	8	.	2.217734
957	1	The	0.0
957	2	refugee	16.568424
957	3	provoked	20.298925
957	4	the	4.599482
957	5	homeless	13.113721
957	6	person	14.281111
957	7	.	2.470917
958	1	The	0.0
958	2	homeless	13.668257
958	3	person	13.490823
958	4	provoked	17.483356
958	5	the	3.351237
958	6	refugee	16.372263
958	7	.	4.907053
959	1	The	0.0
959	2	homeless	13.668257
959	3	person	13.490823
959	4	was	7.470478
959	5	provoked	16.579794
959	6	by	0.873677
959	7	the	1.597387
959	8	refugee	15.140713
959	9	.	5.032279
960	1	The	0.0
960	2	refugee	16.568424
960	3	was	9.085341
960	4	provoked	14.667547
960	5	by	0.833984
960	6	the	1.562659
960	7	homeless	12.373025
960	8	person	14.543522
960	9	.	2.070822
961	1	The	0.0
961	2	asylum	18.981888
961	3	seeker	15.759417
961	4	goaded	19.987801
961	5	the	2.90411
961	6	vagrant	21.932667
961	7	.	3.135813
962	1	The	0.0
962	2	vagrant	21.779627
962	3	goaded	20.036644
962	4	the	4.31106
962	5	asylum	17.007345
962	6	seeker	17.430397
962	7	.	1.838611
963	1	The	0.0
963	2	vagrant	21.779627
963	3	was	8.522106
963	4	goaded	16.75955
963	5	by	1.601657
963	6	the	1.737647
963	7	asylum	16.341597
963	8	seeker	16.666113
963	9	.	1.896526
964	1	The	0.0
964	2	asylum	18.981888
964	3	seeker	15.759417
964	4	was	6.591175
964	5	goaded	16.646908
964	6	by	1.728998
964	7	the	1.656317
964	8	vagrant	22.040869
964	9	.	4.224278
965	1	The	0.0
965	2	interpreter	17.580553
965	3	swindled	21.94874
965	4	the	4.177908
965	5	messenger	14.00587
965	6	.	2.354008
966	1	The	0.0
966	2	messenger	16.815805
966	3	swindled	21.68173
966	4	the	4.453579
966	5	interpreter	16.352028
966	6	.	1.755819
967	1	The	0.0
967	2	messenger	16.815805
967	3	was	6.369235
967	4	swindled	16.587032
967	5	by	5.745629
967	6	the	1.913581
967	7	interpreter	16.125061
967	8	.	1.590064
968	1	The	0.0
968	2	interpreter	17.580553
968	3	was	6.907032
968	4	swindled	16.674887
968	5	by	5.87299
968	6	the	1.959257
968	7	messenger	14.739425
968	8	.	1.954415
969	1	The	0.0
969	2	translator	18.655518
969	3	deceived	20.316677
969	4	the	2.718685
969	5	courier	16.936897
969	6	.	2.251005
970	1	The	0.0
970	2	courier	18.45537
970	3	deceived	22.550716
970	4	the	2.135154
970	5	translator	16.430944
970	6	.	2.059209
971	1	The	0.0
971	2	courier	18.45537
971	3	was	7.219771
971	4	deceived	17.049683
971	5	by	2.09206
971	6	the	1.496253
971	7	translator	16.574625
971	8	.	1.837661
972	1	The	0.0
972	2	translator	18.655518
972	3	was	6.628506
972	4	deceived	16.139339
972	5	by	2.186219
972	6	the	1.618672
972	7	courier	16.852135
972	8	.	2.242835
973	1	The	0.0
973	2	gangster	17.733322
973	3	hated	17.327728
973	4	the	2.986608
973	5	governor	11.21312
973	6	.	1.814494
974	1	The	0.0
974	2	governor	11.629947
974	3	hated	18.737364
974	4	the	2.568679
974	5	gangster	17.132349
974	6	.	2.185077
975	1	The	0.0
975	2	governor	11.629947
975	3	was	6.372183
975	4	hated	17.667784
975	5	by	2.800607
975	6	the	1.838316
975	7	gangster	17.046703
975	8	.	1.947882
976	1	The	0.0
976	2	gangster	17.733322
976	3	was	6.636293
976	4	hated	16.08946
976	5	by	3.114229
976	6	the	1.868959
976	7	governor	10.458035
976	8	.	1.952702
977	1	The	0.0
977	2	hoodlum	20.370396
977	3	abhorred	19.543056
977	4	the	6.312321
977	5	chancellor	13.340845
977	6	.	1.93087
978	1	The	0.0
978	2	chancellor	14.469049
978	3	abhorred	21.744822
978	4	the	3.426966
978	5	hoodlum	21.267193
978	6	.	2.660902
979	1	The	0.0
979	2	chancellor	14.469049
979	3	was	6.576242
979	4	abhorred	20.471539
979	5	by	2.628266
979	6	the	1.435602
979	7	hoodlum	21.353331
979	8	.	2.614395
980	1	The	0.0
980	2	hoodlum	20.370396
980	3	was	6.990414
980	4	abhorred	19.249542
980	5	by	3.217278
980	6	the	1.521317
980	7	chancellor	13.140476
980	8	.	2.157593
981	1	The	0.0
981	2	planner	16.943733
981	3	convinced	14.639327
981	4	the	2.285559
981	5	customer	10.04857
981	6	.	3.745193
982	1	The	0.0
982	2	customer	11.974779
982	3	convinced	15.970599
982	4	the	2.367261
982	5	planner	16.220024
982	6	.	3.579183
983	1	The	0.0
983	2	customer	11.974779
983	3	was	6.57376
983	4	convinced	10.610162
983	5	by	7.268309
983	6	the	1.536075
983	7	planner	17.537407
983	8	.	3.040381
984	1	The	0.0
984	2	planner	16.943733
984	3	was	6.226022
984	4	convinced	10.30373
984	5	by	7.375854
984	6	the	1.525833
984	7	customer	12.298438
984	8	.	3.00793
985	1	The	0.0
985	2	organizer	17.674623
985	3	persuaded	14.64146
985	4	the	1.985381
985	5	buyer	11.271571
985	6	.	4.618203
986	1	The	0.0
986	2	buyer	12.057067
986	3	persuaded	16.390785
986	4	the	1.982035
986	5	organizer	17.423645
986	6	.	4.376672
987	1	The	0.0
987	2	buyer	12.057067
987	3	was	6.44463
987	4	persuaded	11.954866
987	5	by	2.680739
987	6	the	1.793514
987	7	organizer	17.712122
987	8	.	3.044324
988	1	The	0.0
988	2	organizer	17.674623
988	3	was	6.880397
988	4	persuaded	11.074846
988	5	by	2.848071
988	6	the	1.74438
988	7	buyer	13.261049
988	8	.	2.607483
989	1	The	0.0
989	2	wizard	18.844009
989	3	protected	16.772015
989	4	the	3.959009
989	5	gnome	21.504356
989	6	.	1.869963
990	1	The	0.0
990	2	gnome	21.868105
990	3	protected	15.582696
990	4	the	4.695514
990	5	wizard	19.725483
990	6	.	2.09583
991	1	The	0.0
991	2	gnome	21.868105
991	3	was	8.126045
991	4	protected	12.006927
991	5	by	2.123966
991	6	the	1.633623
991	7	wizard	20.155315
991	8	.	2.276351
992	1	The	0.0
992	2	wizard	18.844009
992	3	was	6.733114
992	4	protected	11.983724
992	5	by	2.304427
992	6	the	1.793128
992	7	gnome	21.550333
992	8	.	2.009818
993	1	The	0.0
993	2	sorcerer	19.797855
993	3	defended	16.764145
993	4	the	2.183259
993	5	dwarf	19.442953
993	6	.	4.554074
994	1	The	0.0
994	2	dwarf	18.725904
994	3	defended	19.658527
994	4	the	2.365576
994	5	sorcerer	20.927383
994	6	.	2.553386
995	1	The	0.0
995	2	dwarf	18.725904
995	3	was	9.192031
995	4	defended	15.183469
995	5	by	1.622292
995	6	the	1.437997
995	7	sorcerer	19.871893
995	8	.	2.40767
996	1	The	0.0
996	2	sorcerer	19.797855
996	3	was	6.889511
996	4	defended	14.825802
996	5	by	1.514435
996	6	the	1.399933
996	7	dwarf	19.09992
996	8	.	4.588984
997	1	The	0.0
997	2	student	13.357796
997	3	befuddled	21.604031
997	4	the	3.619526
997	5	professor	15.306675
997	6	.	2.308006
998	1	The	0.0
998	2	professor	15.207134
998	3	befuddled	20.867773
998	4	the	3.019349
998	5	student	10.017713
998	6	.	2.968463
999	1	The	0.0
999	2	professor	15.207134
999	3	was	6.827922
999	4	befuddled	15.160827
999	5	by	1.666556
999	6	the	1.729299
999	7	student	11.056001
999	8	.	4.324063
1000	1	The	0.0
1000	2	student	13.357796
1000	3	was	8.22064
1000	4	befuddled	16.228695
1000	5	by	2.238287
1000	6	the	1.642112
1000	7	professor	15.665121
1000	8	.	2.595192
1001	1	The	0.0
1001	2	scholar	18.371763
1001	3	confused	16.728262
1001	4	the	2.651575
1001	5	lecturer	17.652359
1001	6	.	2.321917
1002	1	The	0.0
1002	2	lecturer	20.280117
1002	3	confused	16.8834
1002	4	the	3.182262
1002	5	scholar	16.20537
1002	6	.	2.03691
1003	1	The	0.0
1003	2	lecturer	20.280117
1003	3	was	5.993896
1003	4	confused	11.992174
1003	5	by	2.577626
1003	6	the	1.624344
1003	7	scholar	17.765045
1003	8	.	2.766942
1004	1	The	0.0
1004	2	scholar	18.371763
1004	3	was	6.628077
1004	4	confused	11.704766
1004	5	by	2.702373
1004	6	the	1.56611
1004	7	lecturer	18.420609
1004	8	.	2.365935
1005	1	The	0.0
1005	2	invader	17.449942
1005	3	spotted	17.494986
1005	4	the	2.999745
1005	5	sentry	17.35157
1005	6	.	2.149222
1006	1	The	0.0
1006	2	sentry	18.694498
1006	3	spotted	14.67217
1006	4	the	3.326795
1006	5	invader	15.900354
1006	6	.	1.707064
1007	1	The	0.0
1007	2	sentry	18.694498
1007	3	was	6.665648
1007	4	spotted	11.376361
1007	5	by	4.423978
1007	6	the	1.984883
1007	7	invader	16.200125
1007	8	.	1.598228
1008	1	The	0.0
1008	2	invader	17.449942
1008	3	was	6.412736
1008	4	spotted	12.986186
1008	5	by	3.52721
1008	6	the	1.692829
1008	7	sentry	18.307337
1008	8	.	1.78101
1009	1	The	0.0
1009	2	intruder	17.543064
1009	3	sighted	18.364281
1009	4	the	2.839636
1009	5	watchman	19.908899
1009	6	.	1.874905
1010	1	The	0.0
1010	2	watchman	21.246992
1010	3	sighted	20.485867
1010	4	the	3.68428
1010	5	intruder	15.887006
1010	6	.	1.622966
1011	1	The	0.0
1011	2	watchman	21.246992
1011	3	was	6.262919
1011	4	sighted	15.10027
1011	5	by	4.323153
1011	6	the	2.073104
1011	7	intruder	16.000933
1011	8	.	1.393613
1012	1	The	0.0
1012	2	intruder	17.543064
1012	3	was	6.57067
1012	4	sighted	13.831299
1012	5	by	4.498686
1012	6	the	2.111089
1012	7	watchman	20.742552
1012	8	.	1.820086
1013	1	The	0.0
1013	2	supplier	14.108411
1013	3	reimbursed	19.506813
1013	4	the	4.009986
1013	5	merchant	14.300225
1013	6	.	6.538388
1014	1	The	0.0
1014	2	merchant	13.476599
1014	3	reimbursed	23.233576
1014	4	the	5.458866
1014	5	supplier	13.795448
1014	6	.	3.981539
1015	1	The	0.0
1015	2	merchant	13.476599
1015	3	was	12.631574
1015	4	reimbursed	14.562261
1015	5	by	3.078159
1015	6	the	1.735935
1015	7	supplier	13.864305
1015	8	.	3.779824
1016	1	The	0.0
1016	2	supplier	14.108411
1016	3	was	9.007834
1016	4	reimbursed	12.538735
1016	5	by	3.119281
1016	6	the	1.692887
1016	7	merchant	13.344198
1016	8	.	8.663346
1017	1	The	0.0
1017	2	wholesaler	17.460827
1017	3	compensated	21.237234
1017	4	the	4.951568
1017	5	trader	12.137479
1017	6	.	2.391175
1018	1	The	0.0
1018	2	trader	14.792768
1018	3	compensated	18.890392
1018	4	the	5.140052
1018	5	wholesaler	17.378017
1018	6	.	3.868319
1019	1	The	0.0
1019	2	trader	14.792768
1019	3	was	6.491703
1019	4	compensated	13.838332
1019	5	by	4.128211
1019	6	the	1.603998
1019	7	wholesaler	17.84408
1019	8	.	3.763688
1020	1	The	0.0
1020	2	wholesaler	17.460827
1020	3	was	8.389364
1020	4	compensated	14.040351
1020	5	by	3.673038
1020	6	the	1.722215
1020	7	trader	13.514817
1020	8	.	1.987665
1021	1	The	0.0
1021	2	accuser	19.56823
1021	3	confronted	18.429649
1021	4	the	4.157892
1021	5	UNK-LC-al	14.912619
1021	6	.	5.025426
1022	1	The	0.0
1022	2	UNK-LC-al	13.890865
1022	3	confronted	20.564377
1022	4	the	5.208169
1022	5	accuser	18.697426
1022	6	.	1.794671
1023	1	The	0.0
1023	2	UNK-LC-al	13.890865
1023	3	was	9.294021
1023	4	confronted	14.105025
1023	5	by	1.887662
1023	6	the	1.689159
1023	7	accuser	19.103668
1023	8	.	2.146682
1024	1	The	0.0
1024	2	accuser	19.56823
1024	3	was	6.177589
1024	4	confronted	13.290893
1024	5	by	1.739097
1024	6	the	1.71317
1024	7	UNK-LC-al	14.47431
1024	8	.	4.835924
1025	1	The	0.0
1025	2	plaintiff	13.619183
1025	3	accosted	20.724255
1025	4	the	2.341097
1025	5	thug	20.694118
1025	6	.	3.895038
1026	1	The	0.0
1026	2	thug	20.541803
1026	3	accosted	19.932739
1026	4	the	3.198749
1026	5	plaintiff	14.245331
1026	6	.	1.876708
1027	1	The	0.0
1027	2	thug	20.541803
1027	3	was	8.381271
1027	4	accosted	13.145751
1027	5	by	0.185766
1027	6	the	1.770343
1027	7	plaintiff	14.060114
1027	8	.	2.200211
1028	1	The	0.0
1028	2	plaintiff	13.619183
1028	3	was	6.008815
1028	4	accosted	14.850592
1028	5	by	0.184448
1028	6	the	1.800028
1028	7	thug	20.538931
1028	8	.	4.281703
1029	1	The	0.0
1029	2	UNK-LC-er	12.617924
1029	3	bemused	20.347113
1029	4	the	3.846988
1029	5	idiot	17.405104
1029	6	.	1.715102
1030	1	The	0.0
1030	2	idiot	20.22089
1030	3	bemused	19.507435
1030	4	the	3.661123
1030	5	UNK-LC-er	11.46264
1030	6	.	2.096852
1031	1	The	0.0
1031	2	idiot	20.22089
1031	3	was	6.900209
1031	4	bemused	15.159459
1031	5	by	0.860565
1031	6	the	1.496799
1031	7	UNK-LC-er	12.507234
1031	8	.	3.192229
1032	1	The	0.0
1032	2	UNK-LC-er	12.617924
1032	3	was	7.789023
1032	4	bemused	16.139488
1032	5	by	0.944504
1032	6	the	1.462792
1032	7	idiot	19.521633
1032	8	.	2.786103
1033	1	The	0.0
1033	2	swindler	21.104612
1033	3	puzzled	19.2906
1033	4	the	5.007249
1033	5	fool	16.682638
1033	6	.	2.190525
1034	1	The	0.0
1034	2	fool	18.555511
1034	3	puzzled	17.667088
1034	4	the	4.152426
1034	5	swindler	21.112568
1034	6	.	5.480825
1035	1	The	0.0
1035	2	fool	18.555511
1035	3	was	7.303898
1035	4	puzzled	14.045762
1035	5	by	1.256332
1035	6	the	1.398505
1035	7	swindler	21.18882
1035	8	.	6.328069
1036	1	The	0.0
1036	2	swindler	21.104612
1036	3	was	10.432184
1036	4	puzzled	14.563969
1036	5	by	1.096154
1036	6	the	1.506285
1036	7	fool	18.111561
1036	8	.	2.997919
1037	1	The	0.0
1037	2	protestor	20.389662
1037	3	quoted	14.871281
1037	4	the	2.864075
1037	5	leader	13.076466
1037	6	.	3.049797
1038	1	The	0.0
1038	2	leader	12.097288
1038	3	quoted	15.700062
1038	4	the	2.441036
1038	5	protestor	20.361916
1038	6	.	3.232049
1039	1	The	0.0
1039	2	leader	12.097288
1039	3	was	7.545201
1039	4	quoted	10.276232
1039	5	by	4.698761
1039	6	the	1.789588
1039	7	protestor	20.946239
1039	8	.	2.106116
1040	1	The	0.0
1040	2	protestor	20.389662
1040	3	was	5.953228
1040	4	quoted	10.639213
1040	5	by	5.077287
1040	6	the	1.90218
1040	7	leader	11.577063
1040	8	.	2.964786
1041	1	The	0.0
1041	2	striker	19.554813
1041	3	cited	14.29505
1041	4	the	3.249834
1041	5	chief	11.213367
1041	6	.	5.956192
1042	1	The	0.0
1042	2	chief	10.169537
1042	3	cited	14.579547
1042	4	the	5.158111
1042	5	striker	20.141188
1042	6	.	3.786956
1043	1	The	0.0
1043	2	chief	10.169537
1043	3	was	9.88101
1043	4	cited	11.466733
1043	5	by	2.438234
1043	6	the	1.671325
1043	7	striker	20.040466
1043	8	.	4.194428
1044	1	The	0.0
1044	2	striker	19.554813
1044	3	was	7.614514
1044	4	cited	11.187448
1044	5	by	2.497141
1044	6	the	1.634269
1044	7	chief	10.294134
1044	8	.	6.014618
1045	1	The	0.0
1045	2	postal	13.751488
1045	3	worker	10.020603
1045	4	repulsed	22.349659
1045	5	the	2.655759
1045	6	UNK-LC-DASH	7.431258
1045	7	.	4.865279
1046	1	The	0.0
1046	2	UNK-LC-DASH	7.634246
1046	3	repulsed	23.093481
1046	4	the	6.979689
1046	5	postal	14.432352
